ref_area,indicator,source,sex,time,obs_value,obs_status,note_source,note_indicator
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2021,10.459,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2021,10.428,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2020,19.318,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2020,8.878,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2020,10.44,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2019,17.532,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2019,8.319,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2019,9.213,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2018,18.653,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2018,8.913,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2018,9.74,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2017,20.243,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2017,8.515,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2017,11.728,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2016,22.893,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2016,13.231,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2016,9.661,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2015,24.317,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2015,14.251,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2015,10.066,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2014,24.622,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2014,13.789,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2014,10.833,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2013,27.868,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2013,15.888,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2013,11.979,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2012,25.391,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2012,11.075,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2012,14.316,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2011,41.71,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2011,21.415,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2011,20.295,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2010,31.027,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2010,20.646,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2010,10.381,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2009,26.578,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2009,15.093,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2009,11.485,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2008,20.975,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2008,14.107,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2008,6.869,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_T,2007,35.215,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_M,2007,22.099,,R1:3513_T2:85,
LVA,EMP_NIFL_SEX_NB,BB:3074,SEX_F,2007,13.116,,R1:3513_T2:85,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2023,748.803,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2023,342.142,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2023,406.661,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2022,856.11,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2022,399.693,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2022,456.417,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2021,872.669,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2021,411.65,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2021,461.02,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2020,834.809,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2020,398.805,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2020,436.005,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2019,811.667,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2019,375.972,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2019,435.695,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2018,827.972,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2018,383.891,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2018,444.081,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2017,913.333,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2017,432.295,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2017,481.038,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2016,972.106,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2016,458.595,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2016,513.511,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2015,974.833,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2015,468.173,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2015,506.66,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2014,951.572,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2014,443.695,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2014,507.877,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2013,1092.672,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2013,506.231,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2013,586.442,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2012,1070.241,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2012,495.017,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2012,575.224,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2011,1035.81,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2011,476.371,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2011,559.439,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2010,1012.369,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2010,475.309,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2010,537.06,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2009,880.815,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2009,414.104,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2009,466.71,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2008,811.628,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2008,369.508,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2008,442.12,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2007,794.545,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2007,356.095,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2007,438.45,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2006,748.857,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2006,329.991,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2006,418.866,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2005,531.347,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2005,228.628,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2005,302.719,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2004,527.841,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2004,229.476,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2004,298.366,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_T,2003,599.467,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_M,2003,269.799,,R1:3513,
MDA,EMP_NIFL_SEX_NB,BA:571,SEX_F,2003,329.667,,R1:3513,
MDG,EMP_NIFL_SEX_NB,BA:7423,SEX_T,2015,10521.754,,R1:3513,
MDG,EMP_NIFL_SEX_NB,BA:7423,SEX_M,2015,5322.827,,R1:3513,
MDG,EMP_NIFL_SEX_NB,BA:7423,SEX_F,2015,5198.927,,R1:3513,
MDG,EMP_NIFL_SEX_NB,BX:220,SEX_T,2022,11414.698,B,R1:3513,I11:264
MDG,EMP_NIFL_SEX_NB,BX:220,SEX_M,2022,5992.908,B,R1:3513,I11:264
MDG,EMP_NIFL_SEX_NB,BX:220,SEX_F,2022,5421.79,B,R1:3513,I11:264
MDV,EMP_NIFL_SEX_NB,BB:704,SEX_T,2019,92.827,,R1:3513,
MDV,EMP_NIFL_SEX_NB,BB:704,SEX_M,2019,49.886,,R1:3513,
MDV,EMP_NIFL_SEX_NB,BB:704,SEX_F,2019,42.942,,R1:3513,
MDV,EMP_NIFL_SEX_NB,BB:704,SEX_T,2016,76.67,B,R1:3513,I11:264
MDV,EMP_NIFL_SEX_NB,BB:704,SEX_M,2016,45.979,B,R1:3513,I11:264
MDV,EMP_NIFL_SEX_NB,BB:704,SEX_F,2016,30.691,B,R1:3513,I11:264
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2023,33156.896,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2023,19688.877,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2023,13468.019,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2022,32445.935,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2022,19599.039,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2022,12846.896,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2021,30417.865,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2021,18755.796,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2021,11662.069,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2020,28307.486,B,R1:3513,I11:264
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2020,17593.245,B,R1:3513,I11:264
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2020,10714.241,B,R1:3513,I11:264
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2019,31464.016,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2019,19128.866,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2019,12335.15,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2018,30630.837,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2018,18948.012,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2018,11682.825,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2017,29904.353,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2017,18587.144,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2017,11317.21,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2016,29546.893,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2016,18259.601,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2016,11287.292,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2015,29258.486,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2015,18108.141,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2015,11150.345,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2014,28538.228,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2014,17754.645,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2014,10783.582,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2013,28898.242,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2013,17818.392,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2013,11079.85,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2012,28894.326,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2012,17796.826,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2012,11097.5,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2011,27957.455,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2011,17413.319,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2011,10544.136,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2010,27914.168,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2010,17466.617,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2010,10447.551,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2009,27319.253,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2009,17044.781,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2009,10274.472,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2008,26422.503,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2008,16514.752,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2008,9907.751,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2004,26855.247,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2004,17377.004,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2004,9478.243,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2003,26345.737,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2003,17268.969,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2003,9076.768,,R1:3513,
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_T,2002,25785.704,B,R1:3513,I11:264
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_M,2002,17024.693,B,R1:3513,I11:264
MEX,EMP_NIFL_SEX_NB,BA:463,SEX_F,2002,8761.01,B,R1:3513,I11:264
MHL,EMP_NIFL_SEX_NB,BB:14101,SEX_T,2019,3.885,,R1:3513,
MHL,EMP_NIFL_SEX_NB,BB:14101,SEX_M,2019,2.475,,R1:3513,
MHL,EMP_NIFL_SEX_NB,BB:14101,SEX_F,2019,1.41,,R1:3513,
MHL,EMP_NIFL_SEX_NB,AA:1406,SEX_T,2021,4.13,B,R1:3513,I11:264
MHL,EMP_NIFL_SEX_NB,AA:1406,SEX_M,2021,2.329,B,R1:3513,I11:264
MHL,EMP_NIFL_SEX_NB,AA:1406,SEX_F,2021,1.801,B,R1:3513,I11:264
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2022,70.603,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2022,46.136,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2022,24.467,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2021,80.017,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2021,50.922,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2021,29.094,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2020,92.756,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2020,62.514,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2020,30.242,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2019,110.885,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2019,73.69,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2019,37.194,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2018,124.142,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2018,81.267,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2018,42.875,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2017,124.335,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2017,80.849,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2017,43.486,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2016,125.037,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2016,83.807,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2016,41.23,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2015,135.901,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2015,86.65,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2015,49.251,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2014,198.153,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2014,136.175,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2014,61.979,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2013,153.933,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2013,94.535,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2013,59.399,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2012,144.07,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2012,90.938,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2012,53.132,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2011,150.629,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2011,95.81,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2011,54.819,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2010,143.885,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2010,91.9,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2010,51.985,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_T,2009,155.447,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_M,2009,101.333,,R1:3513,
MKD,EMP_NIFL_SEX_NB,BA:501,SEX_F,2009,54.114,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_T,2020,5863.979,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_M,2020,3378.505,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_F,2020,2485.474,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_T,2018,5634.818,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_M,2018,3157.09,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_F,2018,2477.728,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_T,2017,5694.195,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_M,2017,3107.22,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_F,2017,2586.976,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_T,2016,5179.812,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_M,2016,2937.118,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_F,2016,2242.694,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_T,2015,5598.243,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_M,2015,2999.055,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_F,2015,2599.188,,R1:3513,
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_T,2014,5460.264,B,R1:3513,I11:264
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_M,2014,2901.884,B,R1:3513,I11:264
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_F,2014,2558.38,B,R1:3513,I11:264
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_T,2013,5321.371,B,R1:3513,I11:264
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_M,2013,2730.808,B,R1:3513,I11:264
MLI,EMP_NIFL_SEX_NB,BA:219,SEX_F,2013,2590.563,B,R1:3513,I11:264
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2021,1.846,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2021,1.408,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2021,0.438,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2020,1.574,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2020,0.876,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2020,0.698,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2019,1.437,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2019,0.705,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2019,0.732,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2018,1.459,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2018,0.971,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2018,0.487,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2017,1.997,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2017,1.597,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2017,0.4,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2016,1.537,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2016,1.086,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2016,0.451,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2015,1.543,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2015,1.002,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2015,0.542,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2014,1.089,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2014,0.421,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2014,0.667,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2013,0.966,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2013,0.393,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2013,0.574,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2012,2.635,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2012,1.156,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2012,1.479,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2011,3.476,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2011,2.033,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2011,1.443,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2010,3.151,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2010,1.492,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2010,1.659,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2009,1.042,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2009,0.542,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2009,0.5,U,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2008,2.462,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_M,2008,1.458,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_F,2008,1.003,,R1:3513_T2:85,
MLT,EMP_NIFL_SEX_NB,BB:342,SEX_T,2007,1.83,,R1:3513_T2:85,
